,Accuracy,Shape
20,"(0.8528735632183908, 0.030303030303030304, 0.06770215420672739)","(0.0049261083743842365, 0.11890606420927476, 0.03306878306878307)"
21,"(0.8528735632183908, 0.030303030303030304, 0.06770215420672739)","(0.0049261083743842365, 0.11890606420927476, 0.03306878306878307)"
22,"(0.8551724137931035, 0.05970149253731343, 0.12222224349287843)","(0.007389162561576354, 0.16409036860879891, 0.03042328042328042)"
23,"(0.8574712643678161, 0.08823529411764706, 0.16395698204014544)","(0.009852216748768473, 0.2687277051129607, 0.06613756613756613)"
24,"(0.8574712643678161, 0.08823529411764706, 0.16395698204014544)","(0.009852216748768473, 0.2687277051129607, 0.06613756613756613)"
25,"(0.8597701149425288, 0.11594202898550725, 0.19874315168958417)","(0.012315270935960592, 0.36385255648038073, 0.06349206349206349)"
26,"(0.8597701149425288, 0.11594202898550725, 0.19874315168958417)","(0.012315270935960592, 0.36385255648038073, 0.06349206349206349)"
27,"(0.8597701149425288, 0.11594202898550725, 0.19874315168958417)","(0.012315270935960592, 0.36385255648038073, 0.06349206349206349)"
28,"(0.8597701149425288, 0.11594202898550725, 0.19874315168958417)","(0.012315270935960592, 0.36385255648038073, 0.06349206349206349)"
29,"(0.8620689655172413, 0.14285714285714285, 0.22909434691769312)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
30,"(0.8620689655172413, 0.14285714285714285, 0.22909434691769312)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
31,"(0.8620689655172413, 0.14285714285714285, 0.22909434691769312)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
32,"(0.8620689655172413, 0.14285714285714285, 0.22909434691769312)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
33,"(0.8620689655172413, 0.14285714285714285, 0.22909434691769312)","(0.014778325123152709, 0.44946492271105853, 0.06084656084656084)"
34,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
35,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
36,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
37,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
38,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
39,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
40,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
41,"(0.864367816091954, 0.16901408450704225, 0.25633496132217876)","(0.017241379310344827, 0.45659928656361504, 0.0582010582010582)"
42,"(0.8666666666666667, 0.19444444444444445, 0.2812543945732885)","(0.019704433497536946, 0.45422116527942913, 0.05555555555555555)"
43,"(0.8666666666666667, 0.19444444444444445, 0.2812543945732885)","(0.019704433497536946, 0.45422116527942913, 0.05555555555555555)"
44,"(0.8666666666666667, 0.19444444444444445, 0.2812543945732885)","(0.019704433497536946, 0.45422116527942913, 0.05555555555555555)"
45,"(0.8666666666666667, 0.19444444444444445, 0.2812543945732885)","(0.019704433497536946, 0.45422116527942913, 0.05555555555555555)"
46,"(0.864367816091954, 0.1917808219178082, 0.2587724834955291)","(0.022167487684729065, 0.5112960760998814, 0.05291005291005291)"
47,"(0.864367816091954, 0.1917808219178082, 0.2587724834955291)","(0.022167487684729065, 0.5112960760998814, 0.05291005291005291)"
48,"(0.864367816091954, 0.1917808219178082, 0.2587724834955291)","(0.022167487684729065, 0.5112960760998814, 0.05291005291005291)"
49,"(0.8666666666666667, 0.21621621621621623, 0.28271375128509213)","(0.024630541871921183, 0.6278240190249701, 0.08862433862433862)"
50,"(0.8666666666666667, 0.21621621621621623, 0.28271375128509213)","(0.024630541871921183, 0.6278240190249701, 0.08862433862433862)"
51,"(0.8666666666666667, 0.21621621621621623, 0.28271375128509213)","(0.024630541871921183, 0.6278240190249701, 0.08862433862433862)"
52,"(0.864367816091954, 0.21333333333333335, 0.26379298916679905)","(0.027093596059113302, 0.7348394768133175, 0.08597883597883597)"
53,"(0.864367816091954, 0.21333333333333335, 0.26379298916679905)","(0.027093596059113302, 0.7348394768133175, 0.08597883597883597)"
54,"(0.864367816091954, 0.21333333333333335, 0.26379298916679905)","(0.027093596059113302, 0.7348394768133175, 0.08597883597883597)"
55,"(0.8666666666666667, 0.23684210526315788, 0.2866546521641475)","(0.029556650246305417, 0.9013079667063015, 0.08333333333333333)"
56,"(0.864367816091954, 0.23376623376623376, 0.2701274266272188)","(0.03201970443349754, 0.9892984542211656, 0.08068783068783068)"
57,"(0.8666666666666667, 0.2564102564102564, 0.2919714089899543)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
58,"(0.8666666666666667, 0.2564102564102564, 0.2919714089899543)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
59,"(0.8666666666666667, 0.2564102564102564, 0.2919714089899543)","(0.034482758620689655, 1.1367419738406659, 0.1164021164021164)"
60,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
61,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
62,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
63,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
64,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
65,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
66,"(0.871264367816092, 0.3, 0.332576481912219)","(0.03940886699507389, 1.334126040428062, 0.1111111111111111)"
67,"(0.8735632183908046, 0.32098765432098764, 0.3515940105738722)","(0.04187192118226601, 1.3840665873959572, 0.10846560846560846)"
68,"(0.8735632183908046, 0.32098765432098764, 0.3515940105738722)","(0.04187192118226601, 1.3840665873959572, 0.10846560846560846)"
69,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
70,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
71,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
72,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
73,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
74,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
75,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
76,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
77,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
78,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
79,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
80,"(0.8758620689655172, 0.34146341463414637, 0.3698876778071149)","(0.04433497536945813, 1.4934601664684906, 0.10582010582010581)"
81,"(0.8781609195402299, 0.3614457831325301, 0.3875362368482919)","(0.046798029556650245, 1.5933412604042807, 0.10317460317460317)"
82,"(0.8781609195402299, 0.3614457831325301, 0.3875362368482919)","(0.046798029556650245, 1.5933412604042807, 0.10317460317460317)"
83,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
84,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
85,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
86,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
87,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
88,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
89,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
90,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
91,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
92,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
93,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
94,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
95,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
96,"(0.8804597701149425, 0.38095238095238093, 0.4046060270020094)","(0.04926108374384237, 1.4768133174791915, 0.10052910052910052)"
97,"(0.8827586206896552, 0.3855421686746988, 0.4192895355917477)","(0.046798029556650245, 1.4554102259215222, 0.10317460317460317)"
98,"(0.8827586206896552, 0.3855421686746988, 0.4192895355917477)","(0.046798029556650245, 1.4554102259215222, 0.10317460317460317)"
99,"(0.8827586206896552, 0.3855421686746988, 0.4192895355917477)","(0.046798029556650245, 1.4554102259215222, 0.10317460317460317)"
100,"(0.8873563218390804, 0.4235294117647059, 0.4514297584912799)","(0.05172413793103448, 1.6266349583828776, 0.13624338624338625)"
101,"(0.8873563218390804, 0.4235294117647059, 0.4514297584912799)","(0.05172413793103448, 1.6266349583828776, 0.13624338624338625)"
102,"(0.8873563218390804, 0.4235294117647059, 0.4514297584912799)","(0.05172413793103448, 1.6266349583828776, 0.13624338624338625)"
103,"(0.8873563218390804, 0.4235294117647059, 0.4514297584912799)","(0.05172413793103448, 1.6266349583828776, 0.13624338624338625)"
104,"(0.8850574712643678, 0.4186046511627907, 0.4372270203134478)","(0.054187192118226604, 1.90487514863258, 0.1335978835978836)"
105,"(0.8850574712643678, 0.4186046511627907, 0.4372270203134478)","(0.054187192118226604, 1.90487514863258, 0.1335978835978836)"
106,"(0.8850574712643678, 0.4186046511627907, 0.4372270203134478)","(0.054187192118226604, 1.90487514863258, 0.1335978835978836)"
107,"(0.8850574712643678, 0.4186046511627907, 0.4372270203134478)","(0.054187192118226604, 1.90487514863258, 0.1335978835978836)"
108,"(0.8873563218390804, 0.4367816091954023, 0.4528685345016298)","(0.05665024630541872, 2.173602853745541, 0.1693121693121693)"
109,"(0.8873563218390804, 0.4367816091954023, 0.4528685345016298)","(0.05665024630541872, 2.173602853745541, 0.1693121693121693)"
110,"(0.8873563218390804, 0.4367816091954023, 0.4528685345016298)","(0.05665024630541872, 2.173602853745541, 0.1693121693121693)"
111,"(0.8873563218390804, 0.4367816091954023, 0.4528685345016298)","(0.05665024630541872, 2.173602853745541, 0.1693121693121693)"
112,"(0.8873563218390804, 0.4367816091954023, 0.4528685345016298)","(0.05665024630541872, 2.173602853745541, 0.1693121693121693)"
113,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
114,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
115,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
116,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
117,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
118,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
119,"(0.8896551724137931, 0.45454545454545453, 0.4681145105998482)","(0.059113300492610835, 2.3638525564803814, 0.16666666666666666)"
120,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
121,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
122,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
123,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
124,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
125,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
126,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
127,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
128,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
129,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
130,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
131,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
132,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
133,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
134,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
135,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
136,"(0.8873563218390804, 0.46153846153846156, 0.4579873042755621)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
137,"(0.8873563218390804, 0.46153846153846156, 0.4579873042755621)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
138,"(0.8873563218390804, 0.46153846153846156, 0.4579873042755621)","(0.0665024630541872, 2.6706302021403094, 0.15873015873015872)"
139,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.5089179548156957, 0.16137566137566137)"
140,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
141,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
142,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
143,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
144,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
145,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
146,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
147,"(0.8873563218390804, 0.449438202247191, 0.45511324438645173)","(0.06157635467980296, 2.4066587395957186, 0.164021164021164)"
148,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.3709869203329372, 0.16137566137566137)"
149,"(0.8896551724137931, 0.4666666666666667, 0.47016843222494475)","(0.06403940886699508, 2.3709869203329372, 0.16137566137566137)"
150,"(0.8873563218390804, 0.46153846153846156, 0.4579873042755621)","(0.0665024630541872, 2.60166468489893, 0.15873015873015872)"
151,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 2.753864447086802, 0.15608465608465608)"
152,"(0.8896551724137931, 0.4782608695652174, 0.47284061848609465)","(0.06896551724137931, 2.753864447086802, 0.15608465608465608)"
153,"(0.8873563218390804, 0.4731182795698925, 0.4613607846197004)","(0.07142857142857142, 2.896551724137931, 0.15343915343915343)"
154,"(0.8873563218390804, 0.4731182795698925, 0.4613607846197004)","(0.07142857142857142, 2.896551724137931, 0.15343915343915343)"
155,"(0.8873563218390804, 0.4731182795698925, 0.4613607846197004)","(0.07142857142857142, 2.896551724137931, 0.15343915343915343)"
156,"(0.8850574712643678, 0.46808510638297873, 0.4503978973617534)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
157,"(0.8850574712643678, 0.46808510638297873, 0.4503978973617534)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
158,"(0.8850574712643678, 0.46808510638297873, 0.4503978973617534)","(0.07389162561576355, 2.82282996432818, 0.15079365079365079)"
159,"(0.8873563218390804, 0.4842105263157895, 0.4651360977709691)","(0.07635467980295567, 3.1533888228299656, 0.1865079365079365)"
160,"(0.8896551724137931, 0.5, 0.4795799534018654)","(0.07881773399014778, 3.3365041617122473, 0.18386243386243387)"
161,"(0.8896551724137931, 0.5, 0.4795799534018654)","(0.07881773399014778, 3.3365041617122473, 0.18386243386243387)"
162,"(0.8896551724137931, 0.5, 0.4795799534018654)","(0.07881773399014778, 3.3365041617122473, 0.18386243386243387)"
163,"(0.8896551724137931, 0.5, 0.4795799534018654)","(0.07881773399014778, 3.3365041617122473, 0.18386243386243387)"
164,"(0.8919540229885058, 0.5154639175257731, 0.49374859567644586)","(0.0812807881773399, 3.1652794292508917, 0.18121693121693122)"
165,"(0.8919540229885058, 0.5154639175257731, 0.49374859567644586)","(0.0812807881773399, 3.1652794292508917, 0.18121693121693122)"
166,"(0.8919540229885058, 0.5154639175257731, 0.49374859567644586)","(0.0812807881773399, 3.1652794292508917, 0.18121693121693122)"
167,"(0.8919540229885058, 0.5154639175257731, 0.49374859567644586)","(0.0812807881773399, 3.1652794292508917, 0.18121693121693122)"
168,"(0.8942528735632184, 0.5306122448979592, 0.5076593865530112)","(0.08374384236453201, 3.1224732461355518, 0.17857142857142858)"
169,"(0.896551724137931, 0.5454545454545454, 0.5213281326345273)","(0.08620689655172414, 3.2080856123662316, 0.17592592592592593)"
170,"(0.896551724137931, 0.5454545454545454, 0.5213281326345273)","(0.08620689655172414, 3.2080856123662316, 0.17592592592592593)"
171,"(0.896551724137931, 0.5454545454545454, 0.5213281326345273)","(0.08620689655172414, 3.2080856123662316, 0.17592592592592593)"
172,"(0.8942528735632184, 0.54, 0.5112147283927047)","(0.08866995073891626, 3.146254458977409, 0.17328042328042328)"
173,"(0.8942528735632184, 0.54, 0.5112147283927047)","(0.08866995073891626, 3.146254458977409, 0.17328042328042328)"
174,"(0.8942528735632184, 0.54, 0.5112147283927047)","(0.08866995073891626, 3.146254458977409, 0.17328042328042328)"
175,"(0.8942528735632184, 0.54, 0.5112147283927047)","(0.08866995073891626, 3.146254458977409, 0.17328042328042328)"
176,"(0.896551724137931, 0.5454545454545454, 0.5213281326345273)","(0.08620689655172414, 3.2080856123662316, 0.17592592592592593)"
177,"(0.8942528735632184, 0.54, 0.5112147283927047)","(0.08866995073891626, 3.146254458977409, 0.17328042328042328)"
178,"(0.8919540229885058, 0.5346534653465347, 0.5014695604013567)","(0.09113300492610837, 3.074910820451843, 0.17063492063492064)"
179,"(0.8942528735632184, 0.5490196078431373, 0.5150525326137898)","(0.09359605911330049, 2.994054696789537, 0.167989417989418)"
180,"(0.8942528735632184, 0.5490196078431373, 0.5150525326137898)","(0.09359605911330049, 2.994054696789537, 0.167989417989418)"
181,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
182,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
183,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
184,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
185,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
186,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
187,"(0.8919540229885058, 0.5436893203883495, 0.5057058091501192)","(0.0960591133004926, 2.972651605231866, 0.16534391534391535)"
188,"(0.8942528735632184, 0.5576923076923077, 0.5191305529784283)","(0.09852216748768473, 2.803804994054697, 0.1626984126984127)"
189,"(0.8919540229885058, 0.5523809523809524, 0.510143054155652)","(0.10098522167487685, 2.6944114149821643, 0.16005291005291006)"
190,"(0.8942528735632184, 0.5660377358490566, 0.5234144712684322)","(0.10344827586206896, 2.7134363852556476, 0.1574074074074074)"
191,"(0.8942528735632184, 0.5660377358490566, 0.5234144712684322)","(0.10344827586206896, 2.7134363852556476, 0.1574074074074074)"
192,"(0.8942528735632184, 0.5660377358490566, 0.5234144712684322)","(0.10344827586206896, 2.7134363852556476, 0.1574074074074074)"
193,"(0.8942528735632184, 0.5660377358490566, 0.5234144712684322)","(0.10344827586206896, 2.7134363852556476, 0.1574074074074074)"
194,"(0.8942528735632184, 0.5660377358490566, 0.5234144712684322)","(0.10344827586206896, 2.7134363852556476, 0.1574074074074074)"
195,"(0.8942528735632184, 0.5660377358490566, 0.5234144712684322)","(0.10344827586206896, 2.7134363852556476, 0.1574074074074074)"
196,"(0.896551724137931, 0.5794392523364486, 0.5364965410171798)","(0.10591133004926108, 2.791914387633769, 0.15476190476190477)"
197,"(0.8942528735632184, 0.5740740740740741, 0.5278761692360393)","(0.10837438423645321, 2.929845422116528, 0.15211640211640212)"
198,"(0.8942528735632184, 0.5740740740740741, 0.5278761692360393)","(0.10837438423645321, 2.929845422116528, 0.15211640211640212)"
199,"(0.8942528735632184, 0.5740740740740741, 0.5278761692360393)","(0.10837438423645321, 2.929845422116528, 0.15211640211640212)"
200,"(0.8942528735632184, 0.5740740740740741, 0.5278761692360393)","(0.10837438423645321, 2.929845422116528, 0.15211640211640212)"
201,"(0.896551724137931, 0.5871559633027523, 0.5408210303113309)","(0.11083743842364532, 2.9892984542211654, 0.14947089947089948)"
202,"(0.896551724137931, 0.5871559633027523, 0.5408210303113309)","(0.11083743842364532, 2.9892984542211654, 0.14947089947089948)"
203,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
204,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
205,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
206,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
207,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
208,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
209,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
210,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
211,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
212,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
213,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
214,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
215,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
216,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
217,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
218,"(0.8942528735632184, 0.5818181818181818, 0.5324924323378485)","(0.11330049261083744, 3.1771700356718195, 0.14682539682539683)"
