,Accuracy,Shape
21,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.3115338882282997, 0.06084656084656084)"
22,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.3115338882282997, 0.06084656084656084)"
23,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.3115338882282997, 0.06084656084656084)"
24,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.3115338882282997, 0.06084656084656084)"
25,"(0.7435344827586207, 0.032520325203252036, 0.021396483673643284)","(0.014778325123152709, 0.3115338882282997, 0.06084656084656084)"
26,"(0.7456896551724138, 0.04838709677419355, 0.05027937073102171)","(0.017241379310344827, 0.456599286563615, 0.0582010582010582)"
27,"(0.7435344827586207, 0.048, 0.037469660625311825)","(0.019704433497536946, 0.5921521997621879, 0.05555555555555555)"
28,"(0.7435344827586207, 0.048, 0.037469660625311825)","(0.019704433497536946, 0.5921521997621879, 0.05555555555555555)"
29,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
30,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
31,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
32,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
33,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
34,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
35,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.5802615933412608, 0.05291005291005291)"
36,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.6967895362663492, 0.08862433862433862)"
37,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.6967895362663492, 0.08862433862433862)"
38,"(0.7413793103448276, 0.0625, 0.04000452835556658)","(0.027093596059113302, 0.8038049940546967, 0.08597883597883597)"
39,"(0.7413793103448276, 0.0625, 0.04000452835556658)","(0.027093596059113302, 0.8038049940546967, 0.08597883597883597)"
40,"(0.7392241379310345, 0.047244094488188976, 0.016351868267888488)","(0.024630541871921183, 0.6278240190249702, 0.05026455026455026)"
41,"(0.7392241379310345, 0.047244094488188976, 0.016351868267888488)","(0.024630541871921183, 0.6278240190249702, 0.05026455026455026)"
42,"(0.7392241379310345, 0.047244094488188976, 0.016351868267888488)","(0.024630541871921183, 0.6278240190249702, 0.05026455026455026)"
43,"(0.7392241379310345, 0.047244094488188976, 0.016351868267888488)","(0.024630541871921183, 0.6278240190249702, 0.05026455026455026)"
44,"(0.7413793103448276, 0.0625, 0.04000452835556658)","(0.027093596059113302, 0.5969084423305588, 0.047619047619047616)"
45,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 0.8323424494649222, 0.08333333333333333)"
46,"(0.7435344827586207, 0.07751937984496124, 0.06172739721362361)","(0.029556650246305417, 0.8323424494649222, 0.08333333333333333)"
47,"(0.7456896551724138, 0.09230769230769231, 0.08186263793302913)","(0.03201970443349754, 0.9892984542211657, 0.08068783068783068)"
48,"(0.7413793103448276, 0.09090909090909091, 0.062228438945213634)","(0.03694581280788178, 1.274673008323424, 0.11375661375661375)"
49,"(0.7413793103448276, 0.09090909090909091, 0.062228438945213634)","(0.03694581280788178, 1.274673008323424, 0.11375661375661375)"
50,"(0.7413793103448276, 0.09090909090909091, 0.062228438945213634)","(0.03694581280788178, 1.274673008323424, 0.11375661375661375)"
51,"(0.7413793103448276, 0.09090909090909091, 0.062228438945213634)","(0.03694581280788178, 1.274673008323424, 0.11375661375661375)"
52,"(0.7413793103448276, 0.09090909090909091, 0.062228438945213634)","(0.03694581280788178, 1.274673008323424, 0.11375661375661375)"
53,"(0.7435344827586207, 0.10526315789473684, 0.08066065926353337)","(0.03940886699507389, 1.3341260404280617, 0.1111111111111111)"
54,"(0.7456896551724138, 0.11940298507462686, 0.09809556816102602)","(0.04187192118226601, 1.3840665873959574, 0.10846560846560846)"
55,"(0.7456896551724138, 0.11940298507462686, 0.09809556816102602)","(0.04187192118226601, 1.3840665873959574, 0.10846560846560846)"
56,"(0.7478448275862069, 0.13333333333333333, 0.11465922323053736)","(0.04433497536945813, 1.6313912009512492, 0.10582010582010581)"
57,"(0.75, 0.14705882352941177, 0.13045543466858295)","(0.046798029556650245, 1.6623067776456601, 0.10317460317460317)"
58,"(0.75, 0.14705882352941177, 0.13045543466858295)","(0.046798029556650245, 1.6623067776456601, 0.10317460317460317)"
59,"(0.7478448275862069, 0.13333333333333333, 0.11465922323053736)","(0.04433497536945813, 1.4934601664684903, 0.10582010582010581)"
60,"(0.7478448275862069, 0.13333333333333333, 0.11465922323053736)","(0.04433497536945813, 1.4934601664684903, 0.10582010582010581)"
61,"(0.75, 0.14705882352941177, 0.13045543466858295)","(0.046798029556650245, 1.6623067776456601, 0.10317460317460317)"
62,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 1.5457788347205705, 0.10052910052910052)"
63,"(0.7478448275862069, 0.145985401459854, 0.12113333796547225)","(0.04926108374384237, 1.5457788347205705, 0.10052910052910052)"
64,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
65,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
66,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
67,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
68,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
69,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
70,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
71,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
72,"(0.7456896551724138, 0.14492753623188406, 0.11232710266721722)","(0.05172413793103448, 1.4887039239001192, 0.09788359788359788)"
73,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 1.5600475624256835, 0.09523809523809523)"
74,"(0.7478448275862069, 0.15827338129496402, 0.1273328259969509)","(0.054187192118226604, 1.5600475624256835, 0.09523809523809523)"
75,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
76,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
77,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
78,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
79,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
80,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
81,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
82,"(0.7456896551724138, 0.15714285714285714, 0.11890946931743315)","(0.05665024630541872, 1.6218787158145063, 0.09259259259259259)"
83,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
84,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
85,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
86,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
87,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
88,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
89,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
90,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
91,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
92,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
93,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
94,"(0.7456896551724138, 0.16901408450704225, 0.12520948533306273)","(0.06157635467980296, 1.9239001189060645, 0.0873015873015873)"
95,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
96,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
97,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
98,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
99,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
100,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
101,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
102,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
103,"(0.7478448275862069, 0.18181818181818182, 0.1390560186474794)","(0.06403940886699508, 2.1640903686087993, 0.12301587301587301)"
104,"(0.7456896551724138, 0.18055555555555555, 0.13126693871740977)","(0.0665024630541872, 2.463733650416172, 0.12037037037037036)"
105,"(0.7456896551724138, 0.18055555555555555, 0.13126693871740977)","(0.0665024630541872, 2.463733650416172, 0.12037037037037036)"
106,"(0.7456896551724138, 0.18055555555555555, 0.13126693871740977)","(0.0665024630541872, 2.463733650416172, 0.12037037037037036)"
107,"(0.7478448275862069, 0.19310344827586207, 0.1446358469740297)","(0.06896551724137931, 2.4090368608799047, 0.11772486772486772)"
108,"(0.7478448275862069, 0.19310344827586207, 0.1446358469740297)","(0.06896551724137931, 2.4090368608799047, 0.11772486772486772)"
109,"(0.7478448275862069, 0.19310344827586207, 0.1446358469740297)","(0.06896551724137931, 2.4090368608799047, 0.11772486772486772)"
110,"(0.75, 0.2054794520547945, 0.15761654871234443)","(0.07142857142857142, 2.8275862068965516, 0.15343915343915343)"
111,"(0.75, 0.2054794520547945, 0.15761654871234443)","(0.07142857142857142, 2.8275862068965516, 0.15343915343915343)"
112,"(0.7521551724137931, 0.20689655172413793, 0.1654777826870576)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
113,"(0.7521551724137931, 0.20689655172413793, 0.1654777826870576)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
114,"(0.7521551724137931, 0.20689655172413793, 0.1654777826870576)","(0.06896551724137931, 2.6159334126040426, 0.15608465608465608)"
115,"(0.75, 0.19444444444444445, 0.15246702906369525)","(0.0665024630541872, 2.187871581450655, 0.12037037037037036)"
116,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.689655172413793, 0.15343915343915343)"
117,"(0.7543103448275862, 0.2191780821917808, 0.17811951439850304)","(0.07142857142857142, 2.4827586206896552, 0.15343915343915343)"
118,"(0.7564655172413793, 0.23129251700680273, 0.19042001579606557)","(0.07389162561576355, 2.960760998810939, 0.18915343915343916)"
119,"(0.7586206896551724, 0.24324324324324326, 0.20240412047696404)","(0.07635467980295567, 3.360285374554102, 0.22486772486772486)"
120,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.3721759809750296, 0.21957671957671956)"
121,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.3721759809750296, 0.21957671957671956)"
122,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
123,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
124,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
125,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
126,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
127,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
128,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
129,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.605231866825206, 0.21693121693121692)"
130,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.0963139120095122, 0.18121693121693122)"
131,"(0.7607758620689655, 0.26490066225165565, 0.21762479188935166)","(0.08374384236453201, 3.053507728894172, 0.17857142857142858)"
132,"(0.7650862068965517, 0.2875816993464052, 0.23973465650294032)","(0.08866995073891626, 3.3531510107015463, 0.21164021164021163)"
133,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.41973840665874, 0.20899470899470898)"
134,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 3.41973840665874, 0.20899470899470898)"
135,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 3.959571938168848, 0.2447089947089947)"
136,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 3.959571938168848, 0.2447089947089947)"
137,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059451, 0.24206349206349206)"
138,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059451, 0.24206349206349206)"
139,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059451, 0.24206349206349206)"
140,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059451, 0.24206349206349206)"
141,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059451, 0.24206349206349206)"
142,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 4.351961950059451, 0.24206349206349206)"
143,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 4.458977407847801, 0.23941798941798942)"
144,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 4.458977407847801, 0.23941798941798942)"
145,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 4.458977407847801, 0.23941798941798942)"
146,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 4.349583828775267, 0.23677248677248677)"
147,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 4.349583828775267, 0.23677248677248677)"
148,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 4.349583828775267, 0.23677248677248677)"
149,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 4.349583828775267, 0.23677248677248677)"
150,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 4.349583828775267, 0.23677248677248677)"
151,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.299643281807372, 0.23412698412698413)"
152,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.299643281807372, 0.23412698412698413)"
153,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.299643281807372, 0.23412698412698413)"
154,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.299643281807372, 0.23412698412698413)"
155,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.299643281807372, 0.23412698412698413)"
156,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 4.299643281807372, 0.23412698412698413)"
157,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 3.885850178359096, 0.23412698412698413)"
158,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 3.885850178359096, 0.23412698412698413)"
159,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
160,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
161,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
162,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
163,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
164,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
165,"(0.7672413793103449, 0.31645569620253167, 0.25637796183725164)","(0.10098522167487685, 3.7978596908442315, 0.23677248677248677)"
166,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 3.954815695600475, 0.23412698412698413)"
167,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 3.954815695600475, 0.23412698412698413)"
168,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 3.9357907253269904, 0.23677248677248677)"
169,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 3.9357907253269904, 0.23677248677248677)"
170,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 4.092746730083234, 0.23412698412698413)"
171,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 4.092746730083234, 0.23412698412698413)"
172,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 3.9643281807372173, 0.23148148148148148)"
173,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 3.9643281807372173, 0.23148148148148148)"
174,"(0.771551724137931, 0.345679012345679, 0.2792800899003593)","(0.11083743842364532, 4.437574316290131, 0.2261904761904762)"
175,"(0.771551724137931, 0.345679012345679, 0.2792800899003593)","(0.11083743842364532, 4.437574316290131, 0.2261904761904762)"
176,"(0.771551724137931, 0.345679012345679, 0.2792800899003593)","(0.11083743842364532, 4.437574316290131, 0.2261904761904762)"
177,"(0.7693965517241379, 0.34355828220858897, 0.2723704145220868)","(0.11330049261083744, 4.487514863258025, 0.22354497354497355)"
178,"(0.7672413793103449, 0.34146341463414637, 0.2656324377478408)","(0.11576354679802955, 4.665873959571938, 0.2208994708994709)"
179,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
180,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
181,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
182,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
183,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
184,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
185,"(0.7693965517241379, 0.3515151515151515, 0.2753538228926534)","(0.11822660098522167, 4.834720570749107, 0.21825396825396826)"
186,"(0.771551724137931, 0.3614457831325301, 0.28493449786928254)","(0.1206896551724138, 4.9250891795481575, 0.2156084656084656)"
187,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
188,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
189,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
190,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
191,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
192,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
193,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
194,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
195,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
196,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
197,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
198,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
199,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.35077288941736, 0.21296296296296297)"
200,"(0.771551724137931, 0.36904761904761907, 0.28783231125628084)","(0.12561576354679804, 5.697978596908441, 0.21031746031746032)"
201,"(0.7693965517241379, 0.3668639053254438, 0.2814298403231566)","(0.12807881773399016, 6.035671819262783, 0.20767195767195767)"
202,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.41973840665874, 0.21296296296296297)"
203,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 5.41973840665874, 0.21296296296296297)"
204,"(0.7758620689655172, 0.38095238095238093, 0.303699507694788)","(0.12561576354679804, 5.353151010701545, 0.21031746031746032)"
205,"(0.7737068965517241, 0.3712574850299401, 0.2943810144253967)","(0.12315270935960591, 4.9369797859690845, 0.1746031746031746)"
206,"(0.7758620689655172, 0.38095238095238093, 0.303699507694788)","(0.12561576354679804, 4.80142687277051, 0.17195767195767195)"
207,"(0.7758620689655172, 0.38095238095238093, 0.303699507694788)","(0.12561576354679804, 4.80142687277051, 0.17195767195767195)"
208,"(0.7758620689655172, 0.38095238095238093, 0.303699507694788)","(0.12561576354679804, 4.80142687277051, 0.17195767195767195)"
209,"(0.7780172413793104, 0.3905325443786982, 0.31289573090386613)","(0.12807881773399016, 4.656361474435196, 0.1693121693121693)"
210,"(0.7758620689655172, 0.38095238095238093, 0.303699507694788)","(0.12561576354679804, 4.870392390011889, 0.17195767195767195)"
211,"(0.7780172413793104, 0.3905325443786982, 0.31289573090386613)","(0.12807881773399016, 5.139120095124851, 0.1693121693121693)"
212,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 4.915576694411416, 0.16666666666666666)"
213,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 4.915576694411416, 0.16666666666666666)"
214,"(0.7780172413793104, 0.39766081871345027, 0.31546619904644163)","(0.1330049261083744, 5.096313912009514, 0.164021164021164)"
215,"(0.7780172413793104, 0.39766081871345027, 0.31546619904644163)","(0.1330049261083744, 5.096313912009514, 0.164021164021164)"
216,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 4.915576694411416, 0.16666666666666666)"
217,"(0.7801724137931034, 0.4, 0.32197508656484625)","(0.13054187192118227, 4.915576694411416, 0.16666666666666666)"
218,"(0.7780172413793104, 0.39766081871345027, 0.31546619904644163)","(0.1330049261083744, 5.096313912009514, 0.164021164021164)"
