,Accuracy,Shape
25,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927474, 0.03306878306878307)"
26,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927474, 0.03306878306878307)"
27,"(0.7478448275862069, 0.01680672268907563, 0.03755209596814582)","(0.0049261083743842365, 0.11890606420927474, 0.03306878306878307)"
28,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
29,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
30,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
31,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
32,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
33,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
34,"(0.75, 0.03333333333333333, 0.07700289528768538)","(0.007389162561576354, 0.16409036860879894, 0.03042328042328042)"
35,"(0.7478448275862069, 0.03305785123966942, 0.053222007509136145)","(0.009852216748768473, 0.19976218787158143, 0.027777777777777776)"
36,"(0.75, 0.04918032786885246, 0.08360351198786067)","(0.012315270935960592, 0.2948870392390011, 0.06349206349206349)"
37,"(0.7521551724137931, 0.06504065040650407, 0.10925461132470951)","(0.014778325123152709, 0.518430439952438, 0.0992063492063492)"
38,"(0.7521551724137931, 0.06504065040650407, 0.10925461132470951)","(0.014778325123152709, 0.518430439952438, 0.0992063492063492)"
39,"(0.7521551724137931, 0.06504065040650407, 0.10925461132470951)","(0.014778325123152709, 0.518430439952438, 0.0992063492063492)"
40,"(0.7521551724137931, 0.06504065040650407, 0.10925461132470951)","(0.014778325123152709, 0.518430439952438, 0.0992063492063492)"
41,"(0.7543103448275862, 0.08064516129032258, 0.13170913694112318)","(0.017241379310344827, 0.6634958382877524, 0.09656084656084656)"
42,"(0.7543103448275862, 0.08064516129032258, 0.13170913694112318)","(0.017241379310344827, 0.6634958382877524, 0.09656084656084656)"
43,"(0.7586206896551724, 0.1111111111111111, 0.1702354108719128)","(0.022167487684729065, 0.9250891795481574, 0.09126984126984126)"
44,"(0.7586206896551724, 0.1111111111111111, 0.1702354108719128)","(0.022167487684729065, 0.9250891795481574, 0.09126984126984126)"
45,"(0.7586206896551724, 0.1111111111111111, 0.1702354108719128)","(0.022167487684729065, 0.9250891795481574, 0.09126984126984126)"
46,"(0.7586206896551724, 0.1111111111111111, 0.1702354108719128)","(0.022167487684729065, 0.9250891795481574, 0.09126984126984126)"
47,"(0.7586206896551724, 0.1111111111111111, 0.1702354108719128)","(0.022167487684729065, 0.9250891795481574, 0.09126984126984126)"
48,"(0.7586206896551724, 0.1111111111111111, 0.1702354108719128)","(0.022167487684729065, 0.9250891795481574, 0.09126984126984126)"
49,"(0.7607758620689655, 0.12598425196850394, 0.18723625737375016)","(0.024630541871921183, 1.0416171224732453, 0.08862433862433862)"
50,"(0.7607758620689655, 0.12598425196850394, 0.18723625737375016)","(0.024630541871921183, 1.0416171224732453, 0.08862433862433862)"
51,"(0.7607758620689655, 0.12598425196850394, 0.18723625737375016)","(0.024630541871921183, 1.0416171224732453, 0.08862433862433862)"
52,"(0.7607758620689655, 0.13953488372093023, 0.18679950335825835)","(0.029556650246305417, 1.246135552913199, 0.12169312169312169)"
53,"(0.7607758620689655, 0.13953488372093023, 0.18679950335825835)","(0.029556650246305417, 1.246135552913199, 0.12169312169312169)"
54,"(0.7607758620689655, 0.13953488372093023, 0.18679950335825835)","(0.029556650246305417, 1.246135552913199, 0.12169312169312169)"
55,"(0.7629310344827587, 0.15384615384615385, 0.20216117792012497)","(0.03201970443349754, 1.4030915576694405, 0.11904761904761904)"
56,"(0.7607758620689655, 0.15267175572519084, 0.18770798380552495)","(0.034482758620689655, 1.3436385255648042, 0.1164021164021164)"
57,"(0.7607758620689655, 0.15267175572519084, 0.18770798380552495)","(0.034482758620689655, 1.3436385255648042, 0.1164021164021164)"
58,"(0.7607758620689655, 0.15267175572519084, 0.18770798380552495)","(0.034482758620689655, 1.3436385255648042, 0.1164021164021164)"
59,"(0.7629310344827587, 0.16666666666666666, 0.202529681270671)","(0.03694581280788178, 1.2746730083234241, 0.11375661375661375)"
60,"(0.7629310344827587, 0.16666666666666666, 0.202529681270671)","(0.03694581280788178, 1.2746730083234241, 0.11375661375661375)"
61,"(0.7629310344827587, 0.16666666666666666, 0.202529681270671)","(0.03694581280788178, 1.2746730083234241, 0.11375661375661375)"
62,"(0.7629310344827587, 0.16666666666666666, 0.202529681270671)","(0.03694581280788178, 1.2746730083234241, 0.11375661375661375)"
63,"(0.7629310344827587, 0.16666666666666666, 0.202529681270671)","(0.03694581280788178, 1.2746730083234241, 0.11375661375661375)"
64,"(0.7650862068965517, 0.18045112781954886, 0.216658282440421)","(0.03940886699507389, 1.4720570749108202, 0.1111111111111111)"
65,"(0.7672413793103449, 0.19402985074626866, 0.23018014049624388)","(0.04187192118226601, 1.6599286563614752, 0.10846560846560846)"
66,"(0.7672413793103449, 0.19402985074626866, 0.23018014049624388)","(0.04187192118226601, 1.6599286563614752, 0.10846560846560846)"
67,"(0.7650862068965517, 0.1925925925925926, 0.21746478763434282)","(0.04433497536945813, 1.907253269916767, 0.10582010582010581)"
68,"(0.7650862068965517, 0.1925925925925926, 0.21746478763434282)","(0.04433497536945813, 1.907253269916767, 0.10582010582010581)"
69,"(0.7672413793103449, 0.20588235294117646, 0.2306313911207509)","(0.046798029556650245, 2.214030915576694, 0.10317460317460317)"
70,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.511296076099881, 0.1388888888888889)"
71,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
72,"(0.7693965517241379, 0.21897810218978103, 0.24332000930455733)","(0.04926108374384237, 2.235434007134364, 0.10052910052910052)"
73,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
74,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
75,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
76,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
77,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
78,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.304399524375744, 0.1388888888888889)"
79,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.3852556480380502, 0.13624338624338625)"
80,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.304399524375744, 0.1388888888888889)"
81,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.304399524375744, 0.1388888888888889)"
82,"(0.7650862068965517, 0.20437956204379562, 0.2188826750367403)","(0.04926108374384237, 2.304399524375744, 0.1388888888888889)"
83,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
84,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
85,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
86,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
87,"(0.7672413793103449, 0.21739130434782608, 0.23170359290447967)","(0.05172413793103448, 2.5231866825208096, 0.13624338624338625)"
88,"(0.7650862068965517, 0.2158273381294964, 0.22074378451487217)","(0.054187192118226604, 2.663495838287753, 0.1335978835978836)"
89,"(0.7650862068965517, 0.2158273381294964, 0.22074378451487217)","(0.054187192118226604, 2.663495838287753, 0.1335978835978836)"
90,"(0.7650862068965517, 0.2158273381294964, 0.22074378451487217)","(0.054187192118226604, 2.663495838287753, 0.1335978835978836)"
91,"(0.7650862068965517, 0.2158273381294964, 0.22074378451487217)","(0.054187192118226604, 2.663495838287753, 0.1335978835978836)"
92,"(0.7650862068965517, 0.22695035460992907, 0.22293393036414727)","(0.059113300492610835, 2.8466111771700344, 0.1283068783068783)"
93,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 3.267538644470869, 0.12301587301587301)"
94,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 3.267538644470869, 0.12301587301587301)"
95,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 3.267538644470869, 0.12301587301587301)"
96,"(0.7650862068965517, 0.23776223776223776, 0.22537306567414223)","(0.06403940886699508, 3.06064209274673, 0.12301587301587301)"
97,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 3.3745541022592156, 0.11772486772486772)"
98,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 3.1676575505350772, 0.11772486772486772)"
99,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 3.1676575505350772, 0.11772486772486772)"
100,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 3.1676575505350772, 0.11772486772486772)"
101,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 3.1676575505350772, 0.11772486772486772)"
102,"(0.7607758620689655, 0.23448275862068965, 0.20716165411311335)","(0.06896551724137931, 3.1676575505350772, 0.11772486772486772)"
103,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 3.4482758620689653, 0.11507936507936507)"
104,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 3.4482758620689653, 0.11507936507936507)"
105,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 3.4482758620689653, 0.11507936507936507)"
106,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 3.4482758620689653, 0.11507936507936507)"
107,"(0.7586206896551724, 0.2328767123287671, 0.19862248008466166)","(0.07142857142857142, 3.4482758620689653, 0.11507936507936507)"
108,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
109,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
110,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
111,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
112,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
113,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
114,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 3.3745541022592143, 0.11243386243386243)"
115,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.429250891795483, 0.10978835978835978)"
116,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 3.4054696789536263, 0.10714285714285714)"
117,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.1533888228299656, 0.10978835978835978)"
118,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.1533888228299656, 0.10978835978835978)"
119,"(0.7629310344827587, 0.25675675675675674, 0.22228041929205639)","(0.07635467980295567, 3.1533888228299656, 0.10978835978835978)"
120,"(0.7607758620689655, 0.24489795918367346, 0.21060157982744393)","(0.07389162561576355, 2.891795481569559, 0.11243386243386243)"
121,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
122,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
123,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
124,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
125,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
126,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
127,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
128,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
129,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
130,"(0.7650862068965517, 0.2684563758389262, 0.23368000357668997)","(0.07881773399014778, 2.922711058263971, 0.1455026455026455)"
131,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.0273483947681337, 0.14285714285714285)"
132,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.0273483947681337, 0.14285714285714285)"
133,"(0.7629310344827587, 0.26666666666666666, 0.2255100377804472)","(0.0812807881773399, 3.0273483947681337, 0.14285714285714285)"
134,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.1224732461355518, 0.1402116402116402)"
135,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.1224732461355518, 0.1402116402116402)"
136,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.1224732461355518, 0.1402116402116402)"
137,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.1224732461355518, 0.1402116402116402)"
138,"(0.7650862068965517, 0.2781456953642384, 0.2366700396141082)","(0.08374384236453201, 3.1224732461355518, 0.1402116402116402)"
139,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 3.0011890606420937, 0.13756613756613756)"
140,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.870392390011891, 0.1349206349206349)"
141,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.870392390011891, 0.1349206349206349)"
142,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.870392390011891, 0.1349206349206349)"
143,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.870392390011891, 0.1349206349206349)"
144,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.870392390011891, 0.1349206349206349)"
145,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
146,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
147,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
148,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.8680142687277055, 0.09391534391534391)"
149,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.8680142687277055, 0.09391534391534391)"
150,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.8680142687277055, 0.09391534391534391)"
151,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
152,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.8680142687277055, 0.09391534391534391)"
153,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
154,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
155,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
156,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
157,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.663495838287753, 0.09656084656084656)"
158,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.8014268727705116, 0.1349206349206349)"
159,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.8014268727705116, 0.1349206349206349)"
160,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 2.5184304399524375, 0.13756613756613756)"
161,"(0.7629310344827587, 0.27631578947368424, 0.22879748074757328)","(0.08620689655172414, 2.5184304399524375, 0.13756613756613756)"
162,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.8014268727705116, 0.1349206349206349)"
163,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.8014268727705116, 0.1349206349206349)"
164,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.8014268727705116, 0.1349206349206349)"
165,"(0.7607758620689655, 0.27450980392156865, 0.22118280850137856)","(0.08866995073891626, 2.8014268727705116, 0.1349206349206349)"
166,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
167,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
168,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
169,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
170,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
171,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
172,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
173,"(0.7629310344827587, 0.2857142857142857, 0.23212985086030766)","(0.09113300492610837, 2.7990487514863265, 0.13227513227513227)"
174,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.7871581450653986, 0.12962962962962962)"
175,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 2.6611177170035676, 0.13227513227513227)"
176,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.7871581450653986, 0.12962962962962962)"
177,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 2.6611177170035676, 0.13227513227513227)"
178,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 2.6611177170035676, 0.13227513227513227)"
179,"(0.7672413793103449, 0.2987012987012987, 0.25045069637811385)","(0.09113300492610837, 2.6611177170035676, 0.13227513227513227)"
180,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.62782401902497, 0.12698412698412698)"
181,"(0.7629310344827587, 0.2948717948717949, 0.23549716772355125)","(0.0960591133004926, 2.62782401902497, 0.12698412698412698)"
182,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.5802615933412607, 0.12962962962962962)"
183,"(0.7650862068965517, 0.2967741935483871, 0.24285936224752222)","(0.09359605911330049, 2.5802615933412607, 0.12962962962962962)"
184,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.62782401902497, 0.12698412698412698)"
185,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.62782401902497, 0.12698412698412698)"
186,"(0.7672413793103449, 0.3076923076923077, 0.2533840044928634)","(0.0960591133004926, 2.62782401902497, 0.12698412698412698)"
187,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 2.7348394768133177, 0.12433862433862433)"
188,"(0.7693965517241379, 0.3184713375796178, 0.2637154063813662)","(0.09852216748768473, 2.7348394768133177, 0.12433862433862433)"
189,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 2.6254458977407853, 0.12169312169312169)"
190,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 2.6254458977407853, 0.12169312169312169)"
191,"(0.771551724137931, 0.3291139240506329, 0.27386427291949256)","(0.10098522167487685, 2.6254458977407853, 0.12169312169312169)"
192,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
193,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
194,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
195,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
196,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
197,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
198,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
199,"(0.7672413793103449, 0.325, 0.2594225198410246)","(0.10591133004926108, 2.791914387633769, 0.1164021164021164)"
200,"(0.7672413793103449, 0.325, 0.2594225198410246)","(0.10591133004926108, 2.791914387633769, 0.1164021164021164)"
201,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.851367419738406, 0.11904761904761904)"
202,"(0.771551724137931, 0.3375, 0.27653784035947127)","(0.10591133004926108, 2.8608799048751483, 0.1164021164021164)"
203,"(0.7693965517241379, 0.3270440251572327, 0.2665431358579781)","(0.10344827586206896, 2.6444708680142694, 0.11904761904761904)"
204,"(0.771551724137931, 0.3375, 0.27653784035947127)","(0.10591133004926108, 2.8608799048751483, 0.1164021164021164)"
205,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.920332936979786, 0.11904761904761904)"
206,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.920332936979786, 0.11904761904761904)"
207,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.920332936979786, 0.11904761904761904)"
208,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.920332936979786, 0.11904761904761904)"
209,"(0.771551724137931, 0.3375, 0.27653784035947127)","(0.10591133004926108, 2.8608799048751483, 0.1164021164021164)"
210,"(0.7737068965517241, 0.33962264150943394, 0.2838404806185518)","(0.10344827586206896, 2.920332936979786, 0.11904761904761904)"
211,"(0.7758620689655172, 0.35, 0.29365316087791793)","(0.10591133004926108, 2.9988109393579068, 0.1164021164021164)"
212,"(0.7737068965517241, 0.34782608695652173, 0.28637093223083004)","(0.10837438423645321, 2.9298454221165278, 0.11375661375661375)"
213,"(0.7737068965517241, 0.34782608695652173, 0.28637093223083004)","(0.10837438423645321, 2.9298454221165278, 0.11375661375661375)"
214,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.851367419738408, 0.1111111111111111)"
215,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.851367419738408, 0.1111111111111111)"
216,"(0.7737068965517241, 0.34782608695652173, 0.28637093223083004)","(0.10837438423645321, 2.6539833531510104, 0.11375661375661375)"
217,"(0.7758620689655172, 0.35802469135802467, 0.2960506297882545)","(0.11083743842364532, 2.851367419738408, 0.1111111111111111)"
218,"(0.7737068965517241, 0.34782608695652173, 0.28637093223083004)","(0.10837438423645321, 2.6539833531510104, 0.11375661375661375)"
219,"(0.7737068965517241, 0.34782608695652173, 0.28637093223083004)","(0.10837438423645321, 2.6539833531510104, 0.11375661375661375)"
220,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 3.0107015457788346, 0.10582010582010581)"
