,Accuracy,Shape
19,"(0.7456896551724138, 0.06349206349206349, 0.06227746466065876)","(0.022167487684729065, 0.7181926278240194, 0.09126984126984126)"
20,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.6967895362663492, 0.08862433862433862)"
21,"(0.7435344827586207, 0.06299212598425197, 0.05052874608906083)","(0.024630541871921183, 0.6967895362663492, 0.08862433862433862)"
22,"(0.7456896551724138, 0.078125, 0.07262685024833089)","(0.027093596059113302, 0.8727705112960761, 0.08597883597883597)"
23,"(0.75, 0.1076923076923077, 0.1119372729298031)","(0.03201970443349754, 0.9892984542211656, 0.08068783068783068)"
24,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165279, 0.07804232804232804)"
25,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165279, 0.07804232804232804)"
26,"(0.7521551724137931, 0.12213740458015267, 0.12968233125005288)","(0.034482758620689655, 0.9298454221165279, 0.07804232804232804)"
27,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.0677764565992864, 0.07539682539682539)"
28,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.0677764565992864, 0.07539682539682539)"
29,"(0.7543103448275862, 0.13636363636363635, 0.14640918434048805)","(0.03694581280788178, 1.0677764565992864, 0.07539682539682539)"
30,"(0.7564655172413793, 0.15037593984962405, 0.16225923316966595)","(0.03940886699507389, 1.2651605231866825, 0.1111111111111111)"
31,"(0.7564655172413793, 0.16296296296296298, 0.1660620054324401)","(0.04433497536945813, 1.2175980975029723, 0.10582010582010581)"
32,"(0.7586206896551724, 0.17647058823529413, 0.1805434128946669)","(0.046798029556650245, 1.179548156956005, 0.10317460317460317)"
33,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 1.2152199762187872, 0.09523809523809523)"
34,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 1.2152199762187872, 0.09523809523809523)"
35,"(0.7521551724137931, 0.17266187050359713, 0.1506855656264312)","(0.054187192118226604, 1.2152199762187872, 0.09523809523809523)"
36,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.2770511296076097, 0.09259259259259259)"
37,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.2770511296076097, 0.09259259259259259)"
38,"(0.7543103448275862, 0.18571428571428572, 0.16464008992521514)","(0.05665024630541872, 1.2770511296076097, 0.09259259259259259)"
39,"(0.7564655172413793, 0.19858156028368795, 0.17811532391312287)","(0.059113300492610835, 1.3293697978596912, 0.08994708994708994)"
40,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.37217598097503, 0.0873015873015873)"
41,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.37217598097503, 0.0873015873015873)"
42,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.37217598097503, 0.0873015873015873)"
43,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.37217598097503, 0.0873015873015873)"
44,"(0.7586206896551724, 0.2112676056338028, 0.19115409508850098)","(0.06157635467980296, 1.37217598097503, 0.0873015873015873)"
45,"(0.7607758620689655, 0.22377622377622378, 0.20379380391747653)","(0.06403940886699508, 1.4054696789536267, 0.08465608465608465)"
46,"(0.7629310344827587, 0.2361111111111111, 0.21606730010255165)","(0.0665024630541872, 1.4292508917954818, 0.082010582010582)"
47,"(0.7650862068965517, 0.2482758620689655, 0.22800358982614122)","(0.06896551724137931, 1.581450653983353, 0.07936507936507936)"
48,"(0.7672413793103449, 0.2602739726027397, 0.2396284114569789)","(0.07142857142857142, 1.7241379310344827, 0.07671957671957672)"
49,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
50,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
51,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
52,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
53,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
54,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
55,"(0.7693965517241379, 0.272108843537415, 0.25096470789020064)","(0.07389162561576355, 1.788347205707491, 0.07407407407407407)"
56,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 1.774078478002378, 0.07142857142857142)"
57,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 1.774078478002378, 0.07142857142857142)"
58,"(0.7672413793103449, 0.2702702702702703, 0.24215671810714873)","(0.07635467980295567, 1.774078478002378, 0.07142857142857142)"
59,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 1.7502972651605229, 0.06878306878306878)"
60,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 1.7502972651605229, 0.06878306878306878)"
61,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 1.7502972651605229, 0.06878306878306878)"
62,"(0.7693965517241379, 0.28187919463087246, 0.25326589983022757)","(0.07881773399014778, 1.7502972651605229, 0.06878306878306878)"
63,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
64,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
65,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
66,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
67,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
68,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
69,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
70,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
71,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
72,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
73,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
74,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
75,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
76,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
77,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
78,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
79,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
80,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
81,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
82,"(0.771551724137931, 0.29333333333333333, 0.2641284756952387)","(0.0812807881773399, 1.7859690844233054, 0.06613756613756613)"
83,"(0.7737068965517241, 0.304635761589404, 0.27476053506362125)","(0.08374384236453201, 1.7431629013079668, 0.06349206349206349)"
84,"(0.7758620689655172, 0.3157894736842105, 0.28517667940231256)","(0.08620689655172414, 1.7598097502972652, 0.06084656084656084)"
85,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 1.7669441141498212, 0.0582010582010582)"
86,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 1.7669441141498212, 0.0582010582010582)"
87,"(0.7737068965517241, 0.3137254901960784, 0.2768383525060638)","(0.08866995073891626, 1.7669441141498212, 0.0582010582010582)"
88,"(0.7758620689655172, 0.3246753246753247, 0.2870923874137263)","(0.09113300492610837, 1.6266349583828779, 0.05555555555555555)"
89,"(0.7780172413793104, 0.33548387096774196, 0.29715750427266696)","(0.09359605911330049, 1.6837098692033292, 0.05291005291005291)"
90,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 1.869203329369798, 0.08862433862433862)"
91,"(0.7780172413793104, 0.33548387096774196, 0.29715750427266696)","(0.09359605911330049, 1.8906064209274671, 0.09126984126984126)"
92,"(0.7780172413793104, 0.33548387096774196, 0.29715750427266696)","(0.09359605911330049, 1.8906064209274671, 0.09126984126984126)"
93,"(0.7780172413793104, 0.33548387096774196, 0.29715750427266696)","(0.09359605911330049, 1.8906064209274671, 0.09126984126984126)"
94,"(0.7801724137931034, 0.34615384615384615, 0.30704451480079975)","(0.0960591133004926, 2.0760998810939357, 0.08862433862433862)"
95,"(0.7823275862068966, 0.35668789808917195, 0.31676336095981444)","(0.09852216748768473, 2.252080856123663, 0.08597883597883597)"
96,"(0.7823275862068966, 0.35668789808917195, 0.31676336095981444)","(0.09852216748768473, 2.252080856123663, 0.08597883597883597)"
97,"(0.7823275862068966, 0.36477987421383645, 0.3184351701396992)","(0.10344827586206896, 2.4375743162901307, 0.11904761904761904)"
98,"(0.7844827586206896, 0.375, 0.32788380191481126)","(0.10591133004926108, 2.2401902497027346, 0.1164021164021164)"
99,"(0.7866379310344828, 0.38509316770186336, 0.3371904551356382)","(0.10837438423645321, 2.171224732461355, 0.11375661375661375)"
100,"(0.7866379310344828, 0.38509316770186336, 0.3371904551356382)","(0.10837438423645321, 2.171224732461355, 0.11375661375661375)"
101,"(0.7866379310344828, 0.38509316770186336, 0.3371904551356382)","(0.10837438423645321, 2.171224732461355, 0.11375661375661375)"
102,"(0.7866379310344828, 0.38509316770186336, 0.3371904551356382)","(0.10837438423645321, 2.171224732461355, 0.11375661375661375)"
103,"(0.7887931034482759, 0.3950617283950617, 0.34636224945194033)","(0.11083743842364532, 2.161712247324614, 0.1111111111111111)"
104,"(0.7887931034482759, 0.3950617283950617, 0.34636224945194033)","(0.11083743842364532, 2.161712247324614, 0.1111111111111111)"
105,"(0.7844827586206896, 0.38271604938271603, 0.3295917095640451)","(0.11083743842364532, 2.3686087990487517, 0.14947089947089948)"
106,"(0.7844827586206896, 0.38271604938271603, 0.3295917095640451)","(0.11083743842364532, 2.3686087990487517, 0.14947089947089948)"
107,"(0.7844827586206896, 0.38271604938271603, 0.3295917095640451)","(0.11083743842364532, 2.3686087990487517, 0.14947089947089948)"
108,"(0.7823275862068966, 0.3803680981595092, 0.32219165197474714)","(0.11330049261083744, 2.349583828775268, 0.14682539682539683)"
109,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.458977407847801, 0.14417989417989419)"
110,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.458977407847801, 0.14417989417989419)"
111,"(0.7823275862068966, 0.3803680981595092, 0.32219165197474714)","(0.11330049261083744, 2.349583828775268, 0.14682539682539683)"
112,"(0.7823275862068966, 0.3803680981595092, 0.32219165197474714)","(0.11330049261083744, 2.349583828775268, 0.14682539682539683)"
113,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
114,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
115,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
116,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
117,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
118,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
119,"(0.7801724137931034, 0.3780487804878049, 0.3149798758026912)","(0.11576354679802955, 2.5969084423305593, 0.14417989417989419)"
120,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
121,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
122,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
123,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
124,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
125,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
126,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
127,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
128,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
129,"(0.7823275862068966, 0.3878787878787879, 0.32424317512053275)","(0.11822660098522167, 2.6967895362663485, 0.14153439153439154)"
130,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
131,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
132,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
133,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
134,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
135,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
136,"(0.7844827586206896, 0.3902439024390244, 0.3314290218209747)","(0.11576354679802955, 2.7348394768133177, 0.14417989417989419)"
137,"(0.7866379310344828, 0.4, 0.34053962586315917)","(0.11822660098522167, 2.8347205707491074, 0.14153439153439154)"
138,"(0.7866379310344828, 0.4, 0.34053962586315917)","(0.11822660098522167, 2.8347205707491074, 0.14153439153439154)"
139,"(0.7887931034482759, 0.40963855421686746, 0.34952939563957547)","(0.1206896551724138, 2.7871581450653986, 0.1388888888888889)"
140,"(0.7887931034482759, 0.40963855421686746, 0.34952939563957547)","(0.1206896551724138, 2.7871581450653986, 0.1388888888888889)"
141,"(0.7887931034482759, 0.40963855421686746, 0.34952939563957547)","(0.1206896551724138, 2.7871581450653986, 0.1388888888888889)"
142,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
143,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
144,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
145,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
146,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
147,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
148,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
149,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
150,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
151,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
152,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
153,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
154,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
155,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
156,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
157,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
158,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
159,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
160,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
161,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
162,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
163,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
164,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
165,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
166,"(0.790948275862069, 0.41916167664670656, 0.35840388327629147)","(0.12315270935960591, 2.868014268727706, 0.13624338624338625)"
167,"(0.7887931034482759, 0.4166666666666667, 0.3513010970103093)","(0.12561576354679804, 2.9393579072532705, 0.1335978835978836)"
168,"(0.790948275862069, 0.4260355029585799, 0.36009456677493046)","(0.12807881773399016, 2.932223543400714, 0.13095238095238096)"
169,"(0.7887931034482759, 0.4166666666666667, 0.3513010970103093)","(0.12561576354679804, 2.870392390011891, 0.1335978835978836)"
170,"(0.790948275862069, 0.4260355029585799, 0.36009456677493046)","(0.12807881773399016, 2.932223543400714, 0.13095238095238096)"
171,"(0.790948275862069, 0.4260355029585799, 0.36009456677493046)","(0.12807881773399016, 2.932223543400714, 0.13095238095238096)"
172,"(0.790948275862069, 0.4260355029585799, 0.36009456677493046)","(0.12807881773399016, 2.932223543400714, 0.13095238095238096)"
173,"(0.7887931034482759, 0.4235294117647059, 0.35318060931494305)","(0.13054187192118227, 2.9155766944114143, 0.1283068783068783)"
174,"(0.7866379310344828, 0.41420118343195267, 0.3443616214845757)","(0.12807881773399016, 2.8632580261593343, 0.13095238095238096)"
175,"(0.7866379310344828, 0.41420118343195267, 0.3443616214845757)","(0.12807881773399016, 2.8632580261593343, 0.13095238095238096)"
176,"(0.7866379310344828, 0.41420118343195267, 0.3443616214845757)","(0.12807881773399016, 2.8632580261593343, 0.13095238095238096)"
177,"(0.7866379310344828, 0.41420118343195267, 0.3443616214845757)","(0.12807881773399016, 2.8632580261593343, 0.13095238095238096)"
178,"(0.7887931034482759, 0.4235294117647059, 0.35318060931494305)","(0.13054187192118227, 2.9845422116527933, 0.1283068783068783)"
179,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
180,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
181,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
182,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
183,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
184,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
185,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
186,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
187,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
188,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
189,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
190,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
191,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
192,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
193,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
194,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
195,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
196,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
197,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
198,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
199,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
200,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
201,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
202,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
203,"(0.790948275862069, 0.4327485380116959, 0.3618955656221074)","(0.1330049261083744, 3.0963139120095122, 0.12566137566137567)"
204,"(0.7931034482758621, 0.4418604651162791, 0.37051091897975313)","(0.1354679802955665, 3.3365041617122473, 0.12301587301587301)"
205,"(0.7931034482758621, 0.4418604651162791, 0.37051091897975313)","(0.1354679802955665, 3.3365041617122473, 0.12301587301587301)"
206,"(0.7931034482758621, 0.4418604651162791, 0.37051091897975313)","(0.1354679802955665, 3.3365041617122473, 0.12301587301587301)"
207,"(0.7887931034482759, 0.4367816091954023, 0.3572211081586931)","(0.14039408866995073, 3.650416171224732, 0.15608465608465608)"
208,"(0.7887931034482759, 0.4367816091954023, 0.3572211081586931)","(0.14039408866995073, 3.650416171224732, 0.15608465608465608)"
209,"(0.7887931034482759, 0.4367816091954023, 0.3572211081586931)","(0.14039408866995073, 3.650416171224732, 0.15608465608465608)"
210,"(0.790948275862069, 0.44571428571428573, 0.36578671061369783)","(0.14285714285714285, 3.793103448275862, 0.15343915343915343)"
211,"(0.790948275862069, 0.44571428571428573, 0.36578671061369783)","(0.14285714285714285, 3.793103448275862, 0.15343915343915343)"
212,"(0.790948275862069, 0.44571428571428573, 0.36578671061369783)","(0.14285714285714285, 3.793103448275862, 0.15343915343915343)"
213,"(0.790948275862069, 0.44571428571428573, 0.36578671061369783)","(0.14285714285714285, 3.793103448275862, 0.15343915343915343)"
214,"(0.790948275862069, 0.44571428571428573, 0.36578671061369783)","(0.14285714285714285, 3.793103448275862, 0.15343915343915343)"
215,"(0.790948275862069, 0.44571428571428573, 0.36578671061369783)","(0.14285714285714285, 3.793103448275862, 0.15343915343915343)"
